"address","parcel_id","latitude","longitude"
"113 ROSEMONT ST, Albany, NY, 12203","64.25-2-13",42.675706700000006,-73.80044281691528
"21 PARKWOOD ST, Albany, NY, 12208","75.27-1-24",42.655434650000004,-73.79302879584587
"17 SWARTSON CT, Albany, NY, 12209","75.50-3-33",42.64463835,-73.79771520196209
"32A PINE LN - PINE LN, Albany, NY, 12203","52.6-2-4.-3211",42.69723825,-73.85793037100046
"78 BRADFORD ST, Albany, NY, 12206","65.63-3-47",42.661806,-73.77049304150123
"48 QUAIL ST, Albany, NY, 12206","65.47-3-40",42.66754985,-73.76978295
"208 MOUNT HOPE DR, Albany, NY, 12202","87.23-2-55",42.6317518,-73.7708574
"212 MOUNT HOPE DR, Albany, NY, 12202","87.23-2-57",42.63176665,-73.77098085
"5 ZOAR AVE, Albany, NY, 12206","53.73-1-67",42.6804368,-73.8009395
"39 HAZELHURST AVE, Albany, NY, 12203","64.30-3-29",42.673263649999996,-73.8205487143052
"86 EILEEN ST, Albany, NY, 12203","64.26-3-10",42.674540050000004,-73.79935852762958
"206 N PEARL ST, Albany, NY, 12207","65.82-5-25.-103",42.6568752,-73.7499764
"197 RIDGEFIELD ST, Albany, NY, 12208","64.76-3-42",42.65915485,-73.7889745680732
"2 CRESTWOOD CT, Albany, NY, 12208","75.32-1-46",42.65078965,-73.80696407557956
"7 ADIRONDACK ST, Albany, NY, 12203","64.30-2-46",42.6721599,-73.81702435874456
"316 SHERMAN ST, Albany, NY, 12206","65.54-5-33",42.665524149999996,-73.77243824825774
"206 N PEARL ST, Albany, NY, 12207","65.82-5-25.-102",42.6568752,-73.7499764
"53 MAPLEWOOD AVE, Albany, NY, 12203","64.30-1-11",42.674504,-73.81911629999999
"57 MAPLEWOOD AVE, Albany, NY, 12203","64.30-1-9",42.6745911,-73.8194141
"988 WESTERN AVE, Albany, NY, 12203","64.31-1-34",42.67320075,-73.81378123442761
"81 SECOND AVE, Albany, NY, 12202","76.64-5-49",42.63882665,-73.76424015
"34 LINDBERGH AVE, Albany, NY, 12204","65.28-1-4",42.6772143,-73.73834049999999
"130 WINNIE ST, Albany, NY, 12208","64.81-2-32",42.65763805,-73.80286787872973
"20 ORLANDO AVE, Albany, NY, 12203","64.39-1-41",42.6715227,-73.812085
"16 JOHN DAVID LN, Albany, NY, 12208","75.32-2-23",42.65228175,-73.80913836887166
"23 PAR CIR, Albany, NY, 12208","75.5-4-22",42.65315,-73.8232715
"600 WARREN ST, Albany, NY, 12208","64.84-2-37",42.65663045,-73.783695044349
"17 ALBANY ST, Albany, NY, 12204","65.52-2-28",42.669005,-73.74114195978282
"34 EDENBURG AVE, Albany, NY, 12203","64.29-2-24",42.6748716,-73.82343785
"58 MILLER AVE, Albany, NY, 12203","64.30-3-3",42.674126,-73.8212574494789
"6 KAKELY ST, Albany, NY, 12208","64.72-2-25",42.6596753,-73.80795113950617
"257 HACKETT BLVD, Albany, NY, 12208","75.33-1-2",42.65245625,-73.80246980000001
"49 ORLANDO AVE, Albany, NY, 12203","64.39-3-26",42.67015985,-73.8129126
"19 GAGE AVE, Albany, NY, 12203","64.37-3-25",42.66948735,-73.82482747036696
"35 GLENWOOD ST, Albany, NY, 12208","64.83-2-27",42.655910649999996,-73.79160532133986
"70 MAPLEWOOD AVE, Albany, NY, 12203","64.30-2-4",42.67447235,-73.82019655631734
"359 MOUNTAIN ST, Albany, NY, 12209","75.76-4-36",42.63619245,-73.78323017760772
"379 MAGAZINE ST, Albany, NY, 12203","64.29-2-8",42.6745966,-73.82165666829269
"91 ROSE CT, Albany, NY, 12209","75.66-1-16",42.6411613,-73.79462823976792
"223 DAVIS AVE, Albany, NY, 12208","64.63-2-3",42.6629497,-73.81338231153092
"29 COLBY ST, Albany, NY, 12206","65.29-2-4",42.674946000000006,-73.78000945
"12 MERELINE AVE, Albany, NY, 12209","75.75-2-46",42.6382801,-73.79082217621647
"20 MARWILL ST, Albany, NY, 12209","75.59-3-41",42.6432172,-73.78850070208333
"53 BUELL ST, Albany, NY, 12206","53.82-2-21",42.6790698,-73.79354594971403
"51 BUELL ST, Albany, NY, 12206","53.82-2-20",42.678954649999994,-73.79366685990342
"352 STATE ST, Albany, NY, 12210","65.80-3-55.-17",42.6556633,-73.764572
"2 DARTMOUTH ST, Albany, NY, 12209","75.67-1-61",42.641155,-73.791218
"155 BENSON ST, Albany, NY, 12206","65.45-2-65",42.668292199999996,-73.7813082754157
"39 FLEETWOOD AVE, Albany, NY, 12208","75.26-1-35",42.6529647,-73.7994330988462
"359 WHITEHALL RD, Albany, NY, 12208","75.40-1-6",42.64985765,-73.80763769789178
"393 WHITEHALL RD, Albany, NY, 12208","75.32-2-63",42.6509782,-73.81074794321844
"18 PAR CIR, Albany, NY, 12208","75.5-4-44",42.6527781,-73.8221347
"944 MYRTLE AVE, Albany, NY, 12208","64.58-1-34",42.66572015,-73.79597286343844
"226 DAVIS AVE, Albany, NY, 12208","64.63-1-46",42.6631036,-73.81398474480272
"25 FIRST AVE, Albany, NY, 12202","76.80-2-3",42.635504749999996,-73.76339325000001
"11 STEPHEN ST, Albany, NY, 12202","76.64-4-30",42.63891595,-73.76172155874296
"26 WILSON ST, Albany, NY, 12207","65.82-5-51",42.6561895,-73.7503793
"20 AUSTAIN AVE, Albany, NY, 12205","53.66-2-27",42.684230299999996,-73.79762124999999
"61 DAYTONA AVE, Albany, NY, 12203","64.39-3-42",42.66942965,-73.8122247050901
"56 NORMANSIDE DR, Albany, NY, 12208","74.15-1-9",42.6440612,-73.8449484
"40 HILLCREST AVE, Albany, NY, 12203","64.39-2-27",42.6714166,-73.81502869830797
"213 MARION AVE, Albany, NY, 12208","64.65-2-25",42.661785550000005,-73.80273449017379
"101 CHESTNUT ST, Albany, NY, 12210","76.24-7-51",42.6538676,-73.76193306619922
"526 BRADFORD ST, Albany, NY, 12206","64.36-1-19",42.674663699999996,-73.78717173763758
"2 GRAY FOX LN, Albany, NY, 12203","41.13-4-25",42.7066489,-73.8661125
"50 O'CONNELL ST, Albany, NY, 12209","76.62-2-6",42.641054249999996,-73.774969
"268 TAMPA AVE, Albany, NY, 12208","64.62-1-21",42.6618237,-73.8181165723767
"3 ASPEN CT, Albany, NY, 12203","40.12-3-22",42.7126874,-73.8807971
"36 KEELER DR, Albany, NY, 12208","75.40-1-28",42.64963885,-73.80579259294923
"15 SECOND AVE, Albany, NY, 12202","76.73-4-27",42.637448,-73.761198
"423 THIRD ST, Albany, NY, 12206","65.47-5-31",42.6681337,-73.7678237
"76 VAN RENSSELAER BLVD, Albany, NY, 12204","65.8-2-11",42.67363785,-73.74518665377421
"986 NEW SCOTLAND RD, Albany, NY, 12208","75.5-4-61",42.6518573,-73.826968
"26 FOUNTAIN AVE, Albany, NY, 12203","64.45-2-30",42.66885465,-73.8222698
"1245 BROADWAY, Albany, NY, 12204","66.29-2-53",42.67248685,-73.7376264
"17 UPTON RD, Albany, NY, 12208","64.65-1-37",42.6626352,-73.80363720525975
"4 VICTOR ST, Albany, NY, 12206","53.81-1-36",42.6788634,-73.80077146025423
"152 ONTARIO ST, Albany, NY, 12206","65.54-2-75",42.665876749999995,-73.77616959893429
"99 CRESCENT DR, Albany, NY, 12208","64.78-2-32",42.65606305,-73.81767331104061
"3 HUNTER ST, Albany, NY, 12202","76.63-2-36",42.6400982,-73.7688086
"350 MOUNTAIN ST, Albany, NY, 12209","76.77-1-31",42.6357258,-73.78255157197535
"36 EDENBURG AVE, Albany, NY, 12203","64.29-2-25.1",42.6748804,-73.82354643964827
"14 FULLERTON ST, Albany, NY, 12209","75.59-2-42",42.643665049999996,-73.79003158787555
"115 DAYTONA AVE, Albany, NY, 12203","64.47-1-40",42.667403750000005,-73.81430489251846
"78 SYCAMORE ST, Albany, NY, 12208","75.34-2-14",42.651007750000005,-73.79697940230288
"22 BLANCHARD AVE, Albany, NY, 12203","64.37-1-35",42.67151565,-73.82670984999999
"26 BLANCHARD AVE, Albany, NY, 12203","64.37-1-36",42.6714122,-73.8268373
"18 CRESCENT DR, Albany, NY, 12208","64.70-1-24",42.6585473,-73.81752190034675
"10 JASE CT, Albany, NY, 12208","75.32-1-68",42.6508551,-73.8055192947121
"170 COTTAGE AVE, Albany, NY, 12203","64.29-3-26",42.6731369,-73.82525131291108
"399 STATE ST, Albany, NY, 12210","65.80-3-50.-104",42.65721655,-73.76599333616315
"17 FULLERTON ST, Albany, NY, 12209","75.59-3-12",42.64363545,-73.78949314757725
"92 KENOSHA ST, Albany, NY, 12209","76.77-1-60",42.63507265,-73.78269239484794
"9 CARY AVE, Albany, NY, 12208","75.5-3-37",42.6530433,-73.8267017
"16 VICTOR ST, Albany, NY, 12206","53.81-1-30",42.679506,-73.80010683461538
"77 LOWELL ST, Albany, NY, 12205","53.56-1-8",42.68813205,-73.80595539298315
"178 COLONIAL AVE, Albany, NY, 12208","64.63-3-19",42.66149795,-73.8126243649941
"106 HACKETT BLVD, Albany, NY, 12209","75.60-2-1",42.64418435,-73.78634046495085
"217 MARION AVE, Albany, NY, 12208","64.65-2-26",42.66159705,-73.80290157648318
"475 THIRD ST, Albany, NY, 12206","65.39-1-36",42.6695403,-73.7703549140266
"51 SLINGERLAND ST, Albany, NY, 12202","76.63-1-48",42.64129895,-73.77156794999999
"49 BUELL ST, Albany, NY, 12206","53.82-2-19",42.67883415,-73.79379071038917
"37 BUELL ST, Albany, NY, 12206","53.82-2-13",42.67814855,-73.7945170896701
"636 CLINTON AVE, Albany, NY, 12206","65.46-3-10",42.66728405,-73.77291310338278
"3 MOORE ST, Albany, NY, 12202","76.63-2-44",42.639667599999996,-73.76938807074177
"6 WOODLAWN AVE, Albany, NY, 12208","75.28-3-24",42.6532927,-73.78395885
"20 WELLINGTON AVE, Albany, NY, 12203","64.46-1-4",42.66916215,-73.81821360666666
"224 DAVIS AVE, Albany, NY, 12208","64.63-1-45",42.66322595,-73.81380564070312
"69 ADIRONDACK ST, Albany, NY, 12203","64.38-2-29",42.67036365,-73.81917292380734
"32 JOELSON CT, Albany, NY, 12209","75.51-1-12",42.64632555,-73.79336624532858
"42 ADIRONDACK ST, Albany, NY, 12203","64.38-4-4",42.6707322,-73.81811966275737
"42 O'CONNELL ST, Albany, NY, 12209","76.62-2-9",42.64077805,-73.77494214999999
"9 CRESTWOOD CT, Albany, NY, 12208","75.32-1-26",42.6514236,-73.80699106282528
"49 FROST PL, Albany, NY, 12205","53.65-2-20",42.6842755,-73.79983825
"78 MAPLEWOOD AVE, Albany, NY, 12203","64.30-2-1",42.674655200000004,-73.82082285789764
"56 EDGEWOOD AVE, Albany, NY, 12203","64.34-1-26",42.6736723,-73.79908010296683
"6 LYRIC AVE, Albany, NY, 12205","53.73-1-48",42.6818279,-73.8002079075179
"389 MAGAZINE ST, Albany, NY, 12203","64.29-2-40",42.67415095,-73.82212587041982
"7 HIGHLAND AVE, Albany, NY, 12203","64.29-2-64",42.67366085,-73.8230198
"10 LYRIC AVE, Albany, NY, 12205","53.73-1-47",42.68190215,-73.80037366348725
"19 HIGHLAND AVE, Albany, NY, 12203","64.29-2-61",42.6738392,-73.82355889487727
"76 HAZELHURST AVE, Albany, NY, 12203","64.29-2-42",42.67407575,-73.82295439784316
"23 HIGHLAND AVE, Albany, NY, 12203","64.29-2-60",42.67389705,-73.823741
"84 HAZELHURST AVE, Albany, NY, 12203","64.29-2-44",42.67420905,-73.8233697
"72 HAZELHURST AVE, Albany, NY, 12203","64.29-2-41",42.6740099,-73.8227513914706
"15 HIGHLAND AVE, Albany, NY, 12203","64.29-2-62",42.6737923,-73.82337188812068
"229 HACKETT BLVD, Albany, NY, 12208","75.33-1-37",42.65130275,-73.79998638125
"17 S MANNING BLVD, Albany, NY, 12208","64.50-2-9.2",42.66710044444444,-73.79563055555556
"11 TWILLER ST, Albany, NY, 12209","76.69-4-42",42.637554949999995,-73.77784765
"403 ONTARIO ST, Albany, NY, 12208","64.84-3-20",42.65679535,-73.78642135
"407 ONTARIO ST, Albany, NY, 12208","64.84-3-21",42.65670905,-73.78650695000002
"255 HACKETT BLVD, Albany, NY, 12208","75.33-1-3",42.652362600000004,-73.80227199204776
"352 STATE ST, Albany, NY, 12210","65.80-3-55.-44",42.655789,-73.76460354028393
"45 GARDEN ST, Albany, NY, 12209","76.54-4-53",42.6417261,-73.7755899
"40 TREMONT ST, Albany, NY, 12205","53.65-2-37",42.6839778,-73.79936336358969
"63 KENOSHA ST, Albany, NY, 12209","76.77-1-51",42.6352137,-73.78133522787085
"1110 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-5",42.6750295,-73.8194358
"3 BEEKMAN ST, Albany, NY, 12209","76.61-1-62",42.6403745,-73.78246039762772
"8 MATILDA ST, Albany, NY, 12209","75.68-1-4",42.64181935,-73.787739
"97 WELLINGTON AVE, Albany, NY, 12203","64.37-3-43",42.6702865,-73.82230969999999
"10 CLIFF ST, Albany, NY, 12208","64.73-2-21",42.659503799999996,-73.80033209999999
"10 FORDHAM CT, Albany, NY, 12209","75.49-2-21",42.6455486,-73.79974171040476
"200 MORTON AVE, Albany, NY, 12202","76.55-2-7",42.6440905,-73.7671898
"98 EDGEWOOD AVE, Albany, NY, 12203","64.26-2-50",42.67556235,-73.79708900734948
"151 THIRD ST, Albany, NY, 12210","65.65-5-35.-1511",42.66157175,-73.75660258770735
"155 THIRD ST, Albany, NY, 12210","65.65-5-35.-1552",42.66164175,-73.75672996000563
"141 THIRD ST, Albany, NY, 12210","65.65-5-35.-1411",42.661365599999996,-73.75624985
"502 SECOND AVE, Albany, NY, 12209","75.68-4-9",42.6398157,-73.78443625
"155 THIRD ST, Albany, NY, 12210","65.65-5-35.-1551",42.66164175,-73.75672996000563
"27 SLOAN ST, Albany, NY, 12202","76.64-5-7",42.6395907,-73.76435143972492
"12 S BERTHA ST, Albany, NY, 12209","76.69-4-22",42.63840535,-73.77827748182128
"68 OSBORNE ST, Albany, NY, 12202","76.56-4-9.-6801",42.6423686,-73.7645676
"68 OSBORNE ST, Albany, NY, 12202","76.56-4-9.-6802",42.6423686,-73.7645676
"70 OSBORNE ST, Albany, NY, 12202","76.56-4-9.-7002",42.6424211,-73.7646968
"72 OSBORNE ST - 72 OSBORNE, Albany, NY, 12202","76.56-4-9.-7201",42.64245955,-73.76485505
"75 THIRD ST, Albany, NY, 12210","65.74-2-14",42.66003785,-73.75395346417466
"74 OSBORNE ST - 74 OSBORNE, Albany, NY, 12202","76.56-4-9.-7402",42.64249905,-73.76501195
"46 O'CONNELL ST, Albany, NY, 12209","76.62-2-8",42.64088555,-73.77494485
"11 BONHEIM ST, Albany, NY, 12204","66.21-1-34",42.676239300000006,-73.73670441966891
"41 HURLBUT ST, Albany, NY, 12209","76.61-4-49",42.64085695,-73.77762975
"1112 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-13",42.674966,-73.81970697733966
"1112 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-14",42.674966,-73.81970697733966
"1112 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-15",42.674966,-73.81970697733966
"1112 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-16",42.674966,-73.81970697733966
"1112 WESTERN AVE, Albany, NY, 12203","64.22-1-21.-12",42.674966,-73.81970697733966
"63 GARDEN ST, Albany, NY, 12209","76.54-4-43",42.6417103,-73.77692162367346
"24 W LAWRENCE ST, Albany, NY, 12206","64.36-3-18",42.6724231,-73.78349538849027
"6 HELDERBERG AVE, Albany, NY, 12208","75.35-2-33",42.6507412,-73.79222204999999
"108 LOWELL ST, Albany, NY, 12205","53.56-2-6",42.688661100000004,-73.80723308184614
"72 HOMESTEAD ST, Albany, NY, 12203","64.29-1-19",42.673615999999996,-73.82568950713127
"620 PARK AVE, Albany, NY, 12208","64.84-2-8",42.6575548,-73.78355540000001
"70 KENOSHA ST, Albany, NY, 12209","76.77-1-70",42.6348447,-73.78132585601294
"641 DELAWARE AVE, Albany, NY, 12209","75.19-2-4",42.6355472,-73.79405023997462
"17 HAZELHURST AVE, Albany, NY, 12203","64.30-3-23",42.6727604,-73.81968315
"54 BEACH AVE, Albany, NY, 12203","64.45-3-22",42.6673476,-73.82317071225353
"31 SWARTSON CT, Albany, NY, 12209","75.58-1-5",42.6438658,-73.79853754999999
"24 ORLANDO AVE, Albany, NY, 12203","64.39-1-39",42.6713309,-73.8122387
"107 EDGECOMB ST, Albany, NY, 12209","75.67-1-9",42.6411988,-73.793205317163
"7 LYRIC AVE, Albany, NY, 12205","53.73-1-31",42.68205285,-73.7999836
"46 FROST PL, Albany, NY, 12205","53.65-2-10",42.68457155,-73.80007050585937
"18 SAWYER PL, Albany, NY, 12208","74.8-1-18",42.6526961,-73.8288523
"192 HOLLYWOOD AVE, Albany, NY, 12209","75.50-1-16",42.6473012,-73.79772249999999
"42 CLAYTON PL, Albany, NY, 12209","75.51-1-60",42.646300999999994,-73.79175980618407
"3 ASPEN CIR, Albany, NY, 12203","64.54-3-1",42.66356433303654,-73.8208627964588
"22 SPARKILL AVE, Albany, NY, 12209","75.76-1-39",42.63779565,-73.7857622
"30 LYRIC AVE, Albany, NY, 12205","53.73-1-40",42.68236245,-73.8010902543451
"4 KENT ST, Albany, NY, 12206","65.53-1-7",42.66619095,-73.77691825
"35 BOENAU ST, Albany, NY, 12202","76.63-3-5.1",42.64036125,-73.7680240664849
"1 PAR DR - 1 PAR  DR, Albany, NY, 12208","75.5-4-14",42.6522045,-73.8210872
"15 ORCHARD AVE, Albany, NY, 12203","64.29-1-41",42.6737852,-73.82637185078603
"404 ELK ST, Albany, NY, 12206","65.55-3-12",42.66460265,-73.77045461209468
"11 VIEW AVE, Albany, NY, 12209","76.54-3-42",42.6438002,-73.77251945
"562 DELAWARE AVE, Albany, NY, 12209","75.75-3-6",42.638066949999995,-73.78931478683495
"139 SHAKER RD, Albany, NY, 12211","65.7-3-4",42.67631625,-73.75490398289631
"133 N LAKE AVE, Albany, NY, 12206","65.55-2-27",42.66491445,-73.76957706695511
"28 ALBION AVE, Albany, NY, 12209","75.75-2-4",42.6391152,-73.7908342407314
"120 DAYTONA AVE, Albany, NY, 12203","64.47-1-51",42.66729235,-73.81523381213822
"501 MORRIS ST, Albany, NY, 12208","64.76-1-60",42.66010865,-73.78384306647662
"8 SLOAN ST, Albany, NY, 12202","76.64-4-55",42.63989785,-73.76325130000001
"58 O'CONNELL ST, Albany, NY, 12209","76.62-2-3",42.6413148,-73.7749811
"188 SYCAMORE ST, Albany, NY, 12209","75.42-1-51",42.64798005,-73.7984155708946
"30 LINDBERGH AVE, Albany, NY, 12204","65.28-1-6",42.67714135,-73.73808520951303
"10 CRESTWOOD CT, Albany, NY, 12208","75.32-1-42",42.65124775,-73.80648880000001
"41 TAMPA AVE, Albany, NY, 12203","64.40-2-21",42.6694354,-73.80938002222982
"50 MILLER AVE, Albany, NY, 12203","64.30-3-4",42.673906900000006,-73.82082600210009
"51 HAZELHURST AVE, Albany, NY, 12203","64.30-3-33",42.67363225,-73.82115473097198
"17 KAKELY ST, Albany, NY, 12208","64.72-3-4",42.660138950000004,-73.80678220693142
"250 MARION AVE, Albany, NY, 12208","64.65-1-76",42.661036749999994,-73.8041578138592
"27 PLEASANT VIEW AVE, Albany, NY, 12203","64.30-3-85",42.6726813,-73.82228269876046
"118 COTTAGE AVE, Albany, NY, 12203","64.37-2-7",42.67167565,-73.82269694394016
"10 REGENT ST, Albany, NY, 12202","76.71-1-13",42.6386624,-73.77008135
"131 ROSEMONT ST, Albany, NY, 12203","64.26-2-8",42.67646045,-73.79961019999999
"62 BEVERLY AVE, Albany, NY, 12206","65.48-2-88",42.66697295,-73.76034554150091
"206 MARION AVE, Albany, NY, 12208","64.65-1-51",42.66180815,-73.80336108564171
"3 DARTMOUTH ST, Albany, NY, 12209","75.67-1-63",42.6414336,-73.79104878735438
"351 WHITEHALL RD, Albany, NY, 12208","75.40-1-9",42.64965515,-73.80715998058254
"355 STATE ST, Albany, NY, 12210","65.80-3-28.-404",42.6562031,-73.764247
"329 LEEDALE ST, Albany, NY, 12209","76.69-4-63",42.63688945,-73.7781474066484
"14 ADIRONDACK ST, Albany, NY, 12203","64.38-1-17",42.6718063,-73.81680509079129
"10 MAXWELL ST, Albany, NY, 12208","75.23-1-47",42.65404805,-73.814173300335
"98 BRADFORD ST, Albany, NY, 12206","65.63-3-38",42.6623015,-73.77106270194093
"12 O'CONNELL ST, Albany, NY, 12209","76.62-2-20",42.63982405,-73.77478525
"319 QUAIL ST, Albany, NY, 12208","64.84-2-18",42.6567239,-73.78310411470336
"168 COTTAGE AVE, Albany, NY, 12203","64.29-3-27",42.67304575,-73.82506805
"3 GAGE AVE, Albany, NY, 12203","64.37-3-29",42.6699893,-73.82423006693858
"31 S DOVE ST, Albany, NY, 12202","76.63-1-7",42.6405439,-73.77093779823946
"463 MAGAZINE ST, Albany, NY, 12203","64.37-1-54",42.6715606,-73.82530349999999
"15 DALE ST, Albany, NY, 12203","64.37-1-55",42.67171175,-73.82555670711096
"28 BLANCHARD AVE, Albany, NY, 12203","64.37-1-37",42.671310399999996,-73.8269651
"25 WARREN AVE, Albany, NY, 12203","64.37-1-41",42.6710319,-73.82673234999999
"14 ELMHURST AVE, Albany, NY, 12203","64.37-2-56",42.67146205,-73.82440424758752
"10 ELMHURST AVE, Albany, NY, 12203","64.37-2-57",42.671380549999995,-73.8242534
"30 BLANCHARD AVE, Albany, NY, 12203","64.37-1-38",42.6711829,-73.8270387
"9 MARSDALE ST, Albany, NY, 12208","64.79-1-20",42.65750175,-73.81376255
"72 PINEWOOD AVE, Albany, NY, 12208","75.42-3-3",42.650257749999994,-73.79469594194978
"19 BUELL ST, Albany, NY, 12206","64.26-1-32",42.67718825,-73.79552814197493
"124 COTTAGE AVE, Albany, NY, 12203","64.37-2-69",42.67200675,-73.82327952088573
"42 EMMET ST, Albany, NY, 12204","65.52-1-48",42.6686454,-73.7428549
"36 HAMPTON ST, Albany, NY, 12209","76.69-1-28",42.637547049999995,-73.78258645
"2 BUELL ST, Albany, NY, 12206","64.26-1-18",42.6767068,-73.79667089938798
"45 SHERMAN ST, Albany, NY, 12210","65.72-4-6",42.658607599999996,-73.76413734853861
"65 SECOND AVE, Albany, NY, 12202","76.64-5-41",42.638707249999996,-73.76341738636714
"55 SOUTHERN BLVD, Albany, NY, 12209","75.76-3-42",42.6379644,-73.78430710341033
"14 BENSON ST, Albany, NY, 12206","65.54-2-38",42.6646447,-73.775657
"252 YATES ST, Albany, NY, 12208","65.77-1-20",42.657628900000006,-73.77874083739405
"14 ARCADIA AVE, Albany, NY, 12209","75.75-1-35",42.63947435,-73.78994308583785
"72 SPRING ST, Albany, NY, 12210","65.80-3-12",42.6567786,-73.76478980593589
"272 TAMPA AVE, Albany, NY, 12208","64.62-1-23",42.661515249999994,-73.81818287392846
"11 FORDHAM CT, Albany, NY, 12209","75.49-1-26",42.64591645,-73.79947418572192
"49 KEELER DR, Albany, NY, 12208","75.33-2-22",42.650902099999996,-73.80481735275349
"400 MAGAZINE ST, Albany, NY, 12203","64.29-2-76",42.6732561,-73.82252976615948
"56 CLERMONT ST, Albany, NY, 12203","64.33-1-53",42.673020300000005,-73.80244134152989
"N PEARL ST, Albany, NY, 12207","76.26-4-21",42.6522475,-73.7510457
"946 BROADWAY, Albany, NY, 12207","65.16-1-29",42.6627927,-73.7441949
"843 MADISON AVE, Albany, NY, 12203","65.69-2-63",42.66047896766878,-73.78190872060942
"50 TEN BROECK ST, Albany, NY, 12210","65.82-1-13",42.657619,-73.7510495
"13 DELAWARE AVE, Albany, NY, 12210","76.31-4-1",42.6519298,-73.7680293
"MADISON PL, Albany, NY, 12202","76.49-1-1",42.6469591,-73.7584606
"680 WARREN ST, Albany, NY, 12208","64.76-3-27",42.6591518,-73.7882597
"688 WARREN ST, Albany, NY, 12208","64.76-3-23",42.659413,-73.7886878
"674 WARREN ST, Albany, NY, 12208","64.76-3-29",42.6589464,-73.7879983
"686 WARREN ST, Albany, NY, 12208","64.76-3-24",42.6593488,-73.7885762
"682 WARREN ST, Albany, NY, 12208","64.76-3-26",42.659214,-73.7883927
"S SWAN ST, Albany, NY, 12210","76.24-6-30",42.653749,-73.7593863
"N ALLEN ST, Albany, NY, 12206","64.44-2-9",42.6724032,-73.7857605
"LIVINGSTON AVE, Albany, NY, 12207","65.82-5-7",42.6558991,-73.7453892
"CLINTON ST, Albany, NY, 12202","76.73-1-6",42.6394358,-73.7595718
"SPRING ST, Albany, NY, 12210","65.80-3-7",42.6562746,-73.7637491
"CENTRAL AVE, Albany, NY, 12206","65.37-3-11",42.6686391,-73.7769064
"BROAD ST, Albany, NY, 12202","76.73-1-52",42.639266,-73.7589184
"ROOSEVELT ST, Albany, NY, 12206","64.35-3-38",42.6735586,-73.7904004
"GRAND ST, Albany, NY, 12202","76.57-2-60",42.6447181,-73.7575509
"WILBUR ST, Albany, NY, 12202","76.49-5-36",42.645476,-73.758132
"LIVINGSTON AVE, Albany, NY, 12206","65.21-1-37",42.6708297,-73.7709395
